09/17/18, 11:56:49,31.88,1.107,90.9,0,240,28
09/17/18, 11:56:50,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:51,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:53,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:54,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:55,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:57,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:58,31.88,1.107,90.7,0,240,28
09/17/18, 11:56:59,31.88,1.107,90.7,0,240,28
09/17/18, 11:57:01,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:02,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:03,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:05,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:06,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:07,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:09,31.88,1.107,90.6,0,240,28
09/17/18, 11:57:10,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:11,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:13,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:14,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:15,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:17,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:18,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:19,31.88,1.107,90.5,0,240,28
09/17/18, 11:57:21,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:22,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:23,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:25,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:26,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:27,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:29,31.88,1.107,90.4,0,240,28
09/17/18, 11:57:30,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:31,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:33,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:34,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:35,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:37,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:38,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:39,31.88,1.107,90.3,0,240,28
09/17/18, 11:57:41,31.88,1.107,90.2,0,240,28
09/17/18, 11:57:42,31.88,1.107,90.2,0,240,28
09/17/18, 11:57:43,31.88,1.107,90.2,0,240,28
09/17/18, 12:06:05,24.38,1.116,89,0,240,28
09/17/18, 12:06:06,24.38,1.116,89,0,240,28
09/17/18, 12:06:08,24.38,1.116,89,0,240,28
09/17/18, 12:06:09,24.38,1.116,89,0,240,28
09/17/18, 12:06:10,24.38,1.116,89,0,240,28
09/17/18, 12:06:11,24.38,1.116,89,0,240,28
09/17/18, 12:06:13,24.38,1.116,89,0,240,28
09/17/18, 12:06:14,24.25,1.116,89,0,240,28
09/17/18, 12:06:16,24.25,1.116,89,0,240,28
